route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"8-870-2-sj2-1","B075","870-2","Cooma Town Service","Private bus services","3","00B5EF","FFFFFF"
"8-870-3-sj2-1","B075","870-3","Cooma Town Service","Private bus services","3","00B5EF","FFFFFF"
"8-901-sj2-1","B043","901","Albury to West Albury (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-902-sj2-1","B043","902","Albury to East Albury (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-903-sj2-1","B043","903","Albury to South Albury (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-904-sj2-1","B043","904","Wodonga to Albury","Private bus services","3","00B5EF","FFFFFF"
"8-906-sj2-3","B042","906","Lavington to Albury via Springdale Heights and North Albury","Private bus services","3","00B5EF","FFFFFF"
"8-907-sj2-3","B042","907","Glenroy and Quicks Hill to Albury via Lavington, TAFE and Mercy Hospital","Private bus services","3","00B5EF","FFFFFF"
"8-908-sj2-3","B042","908","Thurgoona to Albury via Charles Sturt University, Lavington and North Albury","Private bus services","3","00B5EF","FFFFFF"
"8-915-sj2-2","B020","915","Albury to Corowa via Howlong","Private bus services","3","00B5EF","FFFFFF"
"8-938-sj2-1","B003","938","Echuca to Moama (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-940-sj2-1","B007","940","Griffith CBD to Collina via East Griffith and Driver (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-941-sj2-1","B007","941","Griffith CBD to North Griffith (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-942-sj2-1","B007","942","Griffith CBD to South Griffith via Pioneer (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-943-sj2-1","B007","943","Yenda to Griffith via Bilbul","Private bus services","3","00B5EF","FFFFFF"
"8-944-sj2-2","B007","944","Yenda to Griffith via Beelbangera","Private bus services","3","00B5EF","FFFFFF"
"8-945-sj2-2","B007","945","Darlington Point to Griffith to via Hanwood","Private bus services","3","00B5EF","FFFFFF"
"8-946-sj2-1","B007","946","Griffith CBD to Mayfair via Three Ways (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-950-sj2-2","B009","950","Mildura to Wentworth via Dareton","Private bus services","3","00B5EF","FFFFFF"
"8-951-sj2-2","B009","951","Wentworth to Mildura via Dareton","Private bus services","3","00B5EF","FFFFFF"
"8-953-sj2-1","B009","953","Mildura to Gol Gol via Buronga","Private bus services","3","00B5EF","FFFFFF"
"8-954-sj2-1","B009","954","Gol Gol to Mildura via Buronga","Private bus services","3","00B5EF","FFFFFF"
"8-960-sj2-2","B045","960","Lake Albert to Wagga Wagga via Tatton and Kooringal","Private bus services","3","00B5EF","FFFFFF"
"8-961-sj2-2","B045","961","Bourkelands to Wagga Wagga via Malaya Dr and Mount Austin","Private bus services","3","00B5EF","FFFFFF"
"8-962-sj2-2","B045","962","Glenfield Park to Wagga Wagga via Ashmont","Private bus services","3","00B5EF","FFFFFF"
"8-963-sj2-2","B045","963","Glenfield Park to Wagga Wagga via Bruce St and Turvey Park","Private bus services","3","00B5EF","FFFFFF"
"8-964-sj2-2","B045","964","Albury St to Wagga Wagga","Private bus services","3","00B5EF","FFFFFF"
"8-965-sj2-2","B045","965","Forest Hill to Wagga Wagga via East Wagga Wagga","Private bus services","3","00B5EF","FFFFFF"
"8-966-sj2-2","B045","966","University and Estella to Wagga Wagga via North Wagga Wagga","Private bus services","3","00B5EF","FFFFFF"
"8-967-sj2-2","B045","967","University and Estella to Wagga Wagga via Colin Knott Dr","Private bus services","3","00B5EF","FFFFFF"
"8-968-sj2-1","B045","968","Wagga Wagga to Estella and Estella Rise (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"8-981-sj2-1","B077","981","Yass to Canberra via Murrumbateman","Private bus services","3","00B5EF","FFFFFF"
"8-982-sj2-1","B077","982","Yass to Canberra via Murrumbateman and Hall","Private bus services","3","00B5EF","FFFFFF"
"8-DTS-sj2-1","B008","DTS","Purtills Depot to Deniliquin CBD via Pioneer Caravan Park (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"82-724-sj2-1","82","724","Bomaderry to Nowra (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"82-732-sj2-1","82","732","Bomaderry to Bay and Basin (Loop Service)","Private bus services","3","00B5EF","FFFFFF"
"82-733-sj2-1","82","733","Hyams Beach to Bomaderry","Private bus services","3","00B5EF","FFFFFF"
"88-728-sj2-2","88","728","Greenwell Point to Nowra","Private bus services","3","00B5EF","FFFFFF"
"88-729-sj2-2","88","729","Orient Point to Nowra via Culburra Beach","Private bus services","3","00B5EF","FFFFFF"
"88-809-sj2-4","88","809","Kangaroo Valley to Nowra via Cambewarra","Private bus services","3","00B5EF","FFFFFF"
"9-F1-sj2-1","112","","F1 Manly","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F2-sj2-1","112","","F2 Taronga Zoo","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F3-sj2-3","112","","F3 Parramatta River","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F3-sj2-4","112","","F3 Parramatta River","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F3-sj2-5","112","","F3 Parramatta River","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F4-sj2-1","112","","F4 Darling Harbour","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F5-sj2-3","112","","F5 Neutral Bay","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F6-sj2-1","112","","F6 Mosman Bay","Sydney Ferries Network","4","5AB031","FFFFFF"
"9-F7-sj2-3","112","","F7 Eastern Suburbs","Sydney Ferries Network","4","5AB031","FFFFFF"
"94-F02-sj2-2","NE","","Stockton Ferry","Newcastle Ferries","4","5AB031","FFFFFF"
"96-1A-sj2-3","232","1A","Warriewood via Dee Why to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"96-1B-sj2-3","232","1B","Warriewood to Sydney Olympic Park via Mona Vale","Temporary buses","3","00B5EF","FFFFFF"
"96-2-sj2-2","232","2","Glebe to Sydney Olympic Park via Hunters Hill","Temporary buses","3","00B5EF","FFFFFF"
"96-4-sj2-3","232","4","Maroubra to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"96-5A-sj2-3","232","5A","Castle Hill to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"96-5B-sj2-3","232","5B","Rouse Hill to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"96-6-sj2-2","232","6","Woronora to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"96-7-sj2-2","232","7","Cronulla to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"96-8-sj2-3","232","8","Dural to Sydney Olympic Park","Temporary buses","3","00B5EF","FFFFFF"
"98-1-sj2-1","11954","1","Five Dock to Haberfield","Temporary buses","3","00B5EF","FFFFFF"
